LeadID,LeadCreatedDateKey,CampaignID,City,LeadScore,Status,QualifiedFlag,KycDoneFlag,AccountOpenedFlag,ConvertedInvestorID,FirstInvestmentDateKey
L0004996,20240329,CMP0018,Vaughan,42,Lost,0,0,0,,
L0004997,20240701,CMP0002,Ottawa,68,Invested,1,1,1,INV000593,20240728
L0004998,20240209,CMP0006,Toronto,32,New,0,0,0,,
L0004999,20240823,CMP0007,Windsor,81,KYC Done,1,1,0,,
L0005000,20241004,CMP0012,Toronto,61,KYC Done,1,1,0,,
L0005001,20241213,CMP0004,Ottawa,73,Lost,1,1,1,,
L0005002,20240429,CMP0005,Toronto,29,New,0,0,0,,
L0005003,20240414,CMP0012,Kitchener,81,Qualified,1,0,0,,
L0005004,20240719,CMP0006,Mississauga,82,Lost,1,0,0,,
L0005005,20240910,CMP0016,Kitchener,23,New,0,0,0,,
L0005006,20241229,CMP0016,Windsor,41,New,0,0,0,,
L0005007,20240110,CMP0006,Kitchener,70,Qualified,1,0,0,,
L0005008,20240328,CMP0011,Markham,88,Invested,1,1,1,INV000594,20240418
L0005009,20240406,CMP0006,London,76,Qualified,1,0,0,,
L0005010,20240403,CMP0007,Kitchener,52,KYC Done,1,1,0,,
L0005011,20240618,CMP0013,Mississauga,36,Lost,0,0,0,,
L0005012,20241115,CMP0006,Markham,91,Account Opened,1,1,1,,
L0005013,20240112,CMP0003,Toronto,88,Invested,1,1,1,INV000595,20240124
L0005014,20241025,CMP0005,Brampton,90,Lost,1,1,1,,
L0005015,20240814,CMP0017,Brampton,37,New,0,0,0,,
L0005016,20240813,CMP0005,Windsor,49,New,0,0,0,,
L0005017,20240905,CMP0007,Mississauga,31,New,0,0,0,,
L0005018,20240212,CMP0012,Ottawa,95,Lost,1,1,0,,
L0005019,20240930,CMP0002,Hamilton,88,Account Opened,1,1,1,,
L0005020,20240331,CMP0005,Hamilton,25,Lost,0,0,0,,
L0005021,20240708,CMP0004,Toronto,32,Lost,0,0,0,,
L0005022,20240904,CMP0017,Ottawa,59,KYC Done,1,1,0,,
L0005023,20240809,CMP0017,Hamilton,47,KYC Done,1,1,0,,
L0005024,20240428,CMP0014,Kitchener,51,New,0,0,0,,
L0005025,20240524,CMP0005,Kitchener,43,New,0,0,0,,
L0005026,20240623,CMP0012,Mississauga,70,Account Opened,1,1,1,,
L0005027,20240116,CMP0012,Toronto,90,Lost,1,0,0,,
L0005028,20240922,CMP0016,London,92,Account Opened,1,1,1,,
L0005029,20240206,CMP0003,Ottawa,50,New,0,0,0,,
L0005030,20240616,CMP0014,London,84,Qualified,1,0,0,,
L0005031,20240827,CMP0004,Vaughan,72,Qualified,1,0,0,,
L0005032,20240130,CMP0011,Toronto,27,New,0,0,0,,
L0005033,20241230,CMP0016,Vaughan,81,KYC Done,1,1,0,,
L0005034,20240518,CMP0002,Mississauga,41,New,0,0,0,,
L0005035,20240106,CMP0003,Windsor,66,KYC Done,1,1,0,,
L0005036,20240829,CMP0015,Brampton,74,Account Opened,1,1,1,,
L0005037,20240723,CMP0001,Vaughan,94,KYC Done,1,1,0,,
L0005038,20240822,CMP0013,Toronto,95,Qualified,1,0,0,,
L0005039,20241001,CMP0010,Ottawa,82,Invested,1,1,1,INV000596,20241110
L0005040,20240623,CMP0007,Toronto,55,Invested,1,1,1,INV000597,20240713
L0005041,20241029,CMP0016,London,46,New,0,0,0,,
L0005042,20240515,CMP0016,Kitchener,49,New,0,0,0,,
L0005043,20240718,CMP0006,Vaughan,95,KYC Done,1,1,0,,
L0005044,20240228,CMP0001,London,28,New,0,0,0,,
L0005045,20240814,CMP0003,Toronto,57,Qualified,1,0,0,,
L0005046,20240405,CMP0002,Windsor,71,Qualified,1,0,0,,
L0005047,20240912,CMP0018,Brampton,12,Lost,0,0,0,,
L0005048,20241020,CMP0011,Hamilton,67,Invested,1,1,1,INV000598,20241021
L0005049,20241110,CMP0013,Mississauga,33,New,0,0,0,,
L0005050,20241206,CMP0005,Markham,35,New,0,0,0,,
L0005051,20240214,CMP0016,Brampton,65,Account Opened,1,1,1,,
L0005052,20240220,CMP0014,Brampton,10,New,0,0,0,,
L0005053,20241204,CMP0014,Toronto,24,Lost,0,0,0,,
L0005054,20240519,CMP0009,Ottawa,50,Invested,1,1,1,INV000599,20240529
L0005055,20240110,CMP0013,Mississauga,62,Invested,1,1,1,INV000600,20240201
L0005056,20240415,CMP0010,Kitchener,19,Lost,0,0,0,,
L0005057,20241102,CMP0007,Markham,42,New,0,0,0,,
L0005058,20240509,CMP0011,Kitchener,37,New,0,0,0,,
L0005059,20240129,CMP0006,Brampton,58,Account Opened,1,1,1,,
L0005060,20240921,CMP0018,Hamilton,37,New,0,0,0,,
L0005061,20240312,CMP0013,Ottawa,10,New,0,0,0,,
L0005062,20240509,CMP0014,Kitchener,57,New,0,0,0,,
L0005063,20240102,CMP0013,Mississauga,86,KYC Done,1,1,0,,
L0005064,20240808,CMP0009,Mississauga,62,Invested,1,1,1,INV000601,20240824
L0005065,20240611,CMP0018,Brampton,42,New,0,0,0,,
L0005066,20241113,CMP0004,Ottawa,53,New,0,0,0,,
L0005067,20240502,CMP0011,Vaughan,22,New,0,0,0,,
L0005068,20240315,CMP0002,Toronto,31,New,0,0,0,,
L0005069,20240301,CMP0006,Hamilton,49,Account Opened,1,1,1,,
L0005070,20240314,CMP0011,Mississauga,63,Lost,1,0,0,,
L0005071,20240614,CMP0009,Toronto,53,Invested,1,1,1,INV000602,20240723
L0005072,20240201,CMP0017,Kitchener,96,Lost,1,0,0,,
L0005073,20240527,CMP0012,Markham,67,Account Opened,1,1,1,,
L0005074,20241108,CMP0008,Kitchener,12,New,0,0,0,,
L0005075,20241007,CMP0008,Brampton,57,Account Opened,1,1,1,,
L0005076,20240821,CMP0012,London,62,Invested,1,1,1,INV000603,20240909
L0005077,20241122,CMP0015,Hamilton,13,New,0,0,0,,
L0005078,20241012,CMP0005,Hamilton,44,New,0,0,0,,
L0005079,20240826,CMP0011,Toronto,88,Qualified,1,0,0,,
L0005080,20241111,CMP0011,Toronto,42,New,0,0,0,,
L0005081,20240215,CMP0001,Toronto,51,New,0,0,0,,
L0005082,20241026,CMP0017,London,29,New,0,0,0,,
L0005083,20240418,CMP0011,Markham,16,Lost,0,0,0,,
L0005084,20240925,CMP0005,Hamilton,38,Lost,0,0,0,,
L0005085,20241130,CMP0012,Toronto,79,Invested,1,1,1,INV000604,20241206
L0005086,20240630,CMP0013,Markham,98,Account Opened,1,1,1,,
L0005087,20240202,CMP0017,Toronto,69,Qualified,1,0,0,,
L0005088,20240515,CMP0001,Vaughan,84,Account Opened,1,1,1,,
L0005089,20240528,CMP0008,Brampton,68,Account Opened,1,1,1,,
L0005090,20241208,CMP0004,London,69,Invested,1,1,1,INV000605,20241231
L0005091,20241210,CMP0011,Toronto,48,New,0,0,0,,
L0005092,20240727,CMP0010,Mississauga,15,New,0,0,0,,
L0005093,20241213,CMP0009,Ottawa,46,Qualified,1,0,0,,
L0005094,20240608,CMP0018,Ottawa,87,KYC Done,1,1,0,,
L0005095,20240530,CMP0010,Toronto,58,Invested,1,1,1,INV000606,20240708
L0005096,20241102,CMP0008,Ottawa,78,Account Opened,1,1,1,,
L0005097,20240901,CMP0002,Toronto,14,New,0,0,0,,
L0005098,20240710,CMP0006,Kitchener,28,New,0,0,0,,
L0005099,20240616,CMP0017,Brampton,36,New,0,0,0,,
L0005100,20240915,CMP0009,Brampton,42,New,0,0,0,,
L0005101,20241002,CMP0017,Ottawa,98,Qualified,1,0,0,,
L0005102,20240628,CMP0010,Markham,51,New,0,0,0,,
L0005103,20240112,CMP0010,Toronto,69,Invested,1,1,1,INV000607,20240201
L0005104,20240207,CMP0008,London,68,Lost,1,0,0,,
L0005105,20240222,CMP0011,Kitchener,47,Qualified,1,0,0,,
L0005106,20240618,CMP0002,Brampton,96,Account Opened,1,1,1,,
L0005107,20240812,CMP0002,Toronto,30,New,0,0,0,,
L0005108,20241021,CMP0009,Mississauga,13,New,0,0,0,,
L0005109,20240326,CMP0011,Kitchener,77,Account Opened,1,1,1,,
L0005110,20241014,CMP0010,Toronto,68,Account Opened,1,1,1,,
L0005111,20240831,CMP0008,Toronto,33,New,0,0,0,,
L0005112,20240119,CMP0006,Kitchener,88,Invested,1,1,1,INV000608,20240224
L0005113,20240508,CMP0013,Vaughan,24,New,0,0,0,,
L0005114,20240420,CMP0011,Ottawa,32,New,0,0,0,,
L0005115,20241120,CMP0001,Toronto,23,New,0,0,0,,
L0005116,20241203,CMP0009,Hamilton,26,New,0,0,0,,
L0005117,20241026,CMP0013,Markham,75,Account Opened,1,1,1,,
L0005118,20240712,CMP0015,Mississauga,73,Invested,1,1,1,INV000609,20240811
L0005119,20240629,CMP0006,Toronto,67,Lost,1,1,0,,
L0005120,20240424,CMP0017,Kitchener,87,Invested,1,1,1,INV000610,20240517
L0005121,20241009,CMP0012,Markham,16,Lost,0,0,0,,
L0005122,20240201,CMP0008,Ottawa,65,KYC Done,1,1,0,,
L0005123,20240409,CMP0012,Kitchener,20,New,0,0,0,,
L0005124,20240219,CMP0016,Hamilton,96,Account Opened,1,1,1,,
L0005125,20240629,CMP0005,Kitchener,67,Qualified,1,0,0,,
L0005126,20240419,CMP0003,Toronto,78,KYC Done,1,1,0,,
L0005127,20240313,CMP0008,Brampton,61,Invested,1,1,1,INV000611,20240326
L0005128,20240517,CMP0002,Hamilton,44,New,0,0,0,,
L0005129,20241111,CMP0016,Brampton,71,Qualified,1,0,0,,
L0005130,20240723,CMP0018,Brampton,85,KYC Done,1,1,0,,
L0005131,20241028,CMP0011,London,26,Lost,0,0,0,,
L0005132,20241130,CMP0018,Hamilton,88,Invested,1,1,1,INV000612,20241219
L0005133,20241126,CMP0002,Mississauga,75,Lost,1,1,1,,
L0005134,20240508,CMP0012,Ottawa,17,New,0,0,0,,
L0005135,20241117,CMP0008,London,94,Invested,1,1,1,INV000613,20241210
L0005136,20241128,CMP0005,Hamilton,26,New,0,0,0,,
L0005137,20241217,CMP0006,Ottawa,64,Invested,1,1,1,INV000614,20241219
L0005138,20240508,CMP0010,Mississauga,21,New,0,0,0,,
L0005139,20240324,CMP0012,Toronto,27,New,0,0,0,,
L0005140,20240801,CMP0003,Vaughan,67,Account Opened,1,1,1,,
L0005141,20241207,CMP0012,Markham,71,Account Opened,1,1,1,,
L0005142,20241125,CMP0017,Hamilton,71,Qualified,1,0,0,,
L0005143,20240728,CMP0001,Ottawa,40,New,0,0,0,,
L0005144,20240224,CMP0016,Toronto,83,Invested,1,1,1,INV000615,20240330
L0005145,20240603,CMP0011,Ottawa,14,New,0,0,0,,
L0005146,20240918,CMP0007,Ottawa,86,Qualified,1,0,0,,
L0005147,20240724,CMP0014,Ottawa,37,New,0,0,0,,
L0005148,20240506,CMP0012,Mississauga,65,Account Opened,1,1,1,,
L0005149,20240505,CMP0014,Toronto,91,Account Opened,1,1,1,,
L0005150,20240122,CMP0002,Kitchener,32,New,0,0,0,,
L0005151,20240415,CMP0002,Ottawa,47,Lost,0,0,0,,
L0005152,20240901,CMP0012,Vaughan,84,Qualified,1,0,0,,
L0005153,20240329,CMP0006,Hamilton,87,Qualified,1,0,0,,
L0005154,20241229,CMP0005,Markham,31,New,0,0,0,,
L0005155,20240131,CMP0008,Toronto,55,Qualified,1,0,0,,
L0005156,20240803,CMP0014,Toronto,39,New,0,0,0,,
L0005157,20240630,CMP0004,Hamilton,56,Invested,1,1,1,INV000616,20240808
L0005158,20241031,CMP0018,Ottawa,44,New,0,0,0,,
L0005159,20241120,CMP0008,Toronto,10,New,0,0,0,,
L0005160,20240717,CMP0003,Hamilton,93,Qualified,1,0,0,,
L0005161,20240818,CMP0002,Toronto,67,Invested,1,1,1,INV000617,20240904
L0005162,20240912,CMP0016,Toronto,51,KYC Done,1,1,0,,
L0005163,20240709,CMP0003,Windsor,19,New,0,0,0,,
L0005164,20240308,CMP0008,Ottawa,16,Lost,0,0,0,,
L0005165,20240605,CMP0013,Mississauga,53,KYC Done,1,1,0,,
L0005166,20240329,CMP0010,Toronto,68,Account Opened,1,1,1,,
L0005167,20240618,CMP0005,Kitchener,33,New,0,0,0,,
L0005168,20240813,CMP0002,Kitchener,76,Lost,1,1,0,,
L0005169,20240317,CMP0013,Mississauga,45,New,0,0,0,,
L0005170,20240401,CMP0009,Brampton,10,Lost,0,0,0,,
L0005171,20241028,CMP0001,Hamilton,58,Account Opened,1,1,1,,
L0005172,20240518,CMP0004,Toronto,26,New,0,0,0,,
L0005173,20240313,CMP0011,Ottawa,11,New,0,0,0,,
L0005174,20240918,CMP0004,Toronto,21,Lost,0,0,0,,
L0005175,20240919,CMP0008,Mississauga,35,Lost,0,0,0,,
L0005176,20241029,CMP0003,Hamilton,56,Qualified,1,0,0,,
L0005177,20241005,CMP0015,Mississauga,99,Lost,1,1,1,,
L0005178,20241229,CMP0012,Ottawa,29,New,0,0,0,,
L0005179,20240729,CMP0015,Mississauga,15,New,0,0,0,,
L0005180,20240414,CMP0001,Ottawa,27,New,0,0,0,,
L0005181,20241111,CMP0007,Kitchener,38,New,0,0,0,,
L0005182,20240406,CMP0005,Ottawa,28,New,0,0,0,,
L0005183,20240416,CMP0012,Ottawa,38,New,0,0,0,,
L0005184,20241030,CMP0015,Ottawa,97,KYC Done,1,1,0,,
L0005185,20241118,CMP0005,Vaughan,44,New,0,0,0,,
L0005186,20240504,CMP0014,London,67,Account Opened,1,1,1,,
L0005187,20240923,CMP0011,Toronto,71,KYC Done,1,1,0,,
L0005188,20241203,CMP0015,Toronto,21,New,0,0,0,,
L0005189,20241019,CMP0002,Ottawa,32,New,0,0,0,,
L0005190,20240102,CMP0018,Markham,47,New,0,0,0,,
L0005191,20240831,CMP0008,Toronto,51,Qualified,1,0,0,,
L0005192,20240303,CMP0006,Ottawa,11,Lost,0,0,0,,
L0005193,20241105,CMP0004,Hamilton,68,KYC Done,1,1,0,,
L0005194,20240125,CMP0018,Brampton,37,New,0,0,0,,
L0005195,20241229,CMP0016,London,39,New,0,0,0,,
L0005196,20240305,CMP0003,Brampton,64,Qualified,1,0,0,,
L0005197,20240602,CMP0009,Hamilton,95,Invested,1,1,1,INV000618,20240620
L0005198,20240326,CMP0014,Markham,87,Qualified,1,0,0,,
L0005199,20241024,CMP0011,Kitchener,98,Lost,1,0,0,,
L0005200,20240524,CMP0004,Hamilton,47,New,0,0,0,,
L0005201,20240929,CMP0007,Brampton,20,New,0,0,0,,
L0005202,20240125,CMP0007,London,29,New,0,0,0,,
L0005203,20240614,CMP0006,Markham,40,New,0,0,0,,
L0005204,20241129,CMP0018,Brampton,37,New,0,0,0,,
L0005205,20241205,CMP0004,Brampton,28,New,0,0,0,,
L0005206,20240317,CMP0013,Toronto,23,Lost,0,0,0,,
L0005207,20240524,CMP0017,Hamilton,26,New,0,0,0,,
L0005208,20240529,CMP0015,Ottawa,69,Lost,1,1,1,,
L0005209,20240725,CMP0015,Toronto,54,Account Opened,1,1,1,,
L0005210,20240715,CMP0003,Ottawa,13,New,0,0,0,,
L0005211,20240208,CMP0003,Windsor,60,Account Opened,1,1,1,,
L0005212,20241006,CMP0015,Toronto,85,Account Opened,1,1,1,,
L0005213,20240323,CMP0014,Ottawa,48,New,0,0,0,,
L0005214,20240425,CMP0014,Kitchener,38,New,0,0,0,,
L0005215,20241103,CMP0008,Kitchener,34,New,0,0,0,,
L0005216,20240909,CMP0010,Brampton,44,New,0,0,0,,
L0005217,20240525,CMP0001,Toronto,35,New,0,0,0,,
L0005218,20241129,CMP0006,Brampton,93,KYC Done,1,1,0,,
L0005219,20240524,CMP0010,Mississauga,99,KYC Done,1,1,0,,
L0005220,20240725,CMP0003,Ottawa,40,New,0,0,0,,
L0005221,20240331,CMP0003,Hamilton,93,Invested,1,1,1,INV000619,20240424
L0005222,20240308,CMP0001,Markham,86,Invested,1,1,1,INV000620,20240314
L0005223,20240628,CMP0004,Hamilton,16,Lost,0,0,0,,
L0005224,20240725,CMP0018,Vaughan,54,New,0,0,0,,
L0005225,20241021,CMP0013,London,69,KYC Done,1,1,0,,
L0005226,20240523,CMP0018,Ottawa,47,New,0,0,0,,
L0005227,20241123,CMP0005,Toronto,51,New,0,0,0,,
L0005228,20240810,CMP0011,Markham,54,Qualified,1,0,0,,
L0005229,20240126,CMP0017,London,71,Qualified,1,0,0,,
L0005230,20240927,CMP0007,Mississauga,36,New,0,0,0,,
L0005231,20240729,CMP0012,Mississauga,63,Qualified,1,0,0,,
L0005232,20240522,CMP0013,Hamilton,31,New,0,0,0,,
L0005233,20240620,CMP0015,Toronto,90,Account Opened,1,1,1,,
L0005234,20240420,CMP0018,Markham,17,New,0,0,0,,
L0005235,20240812,CMP0012,Mississauga,16,New,0,0,0,,
L0005236,20240726,CMP0011,Hamilton,13,New,0,0,0,,
L0005237,20240612,CMP0016,Mississauga,41,New,0,0,0,,
L0005238,20240414,CMP0013,Ottawa,64,Invested,1,1,1,INV000621,20240509
L0005239,20240525,CMP0007,Markham,98,Qualified,1,0,0,,
L0005240,20240701,CMP0012,Mississauga,50,New,0,0,0,,
L0005241,20240621,CMP0010,Toronto,26,New,0,0,0,,
L0005242,20240423,CMP0005,Toronto,43,New,0,0,0,,
L0005243,20240801,CMP0010,Toronto,21,New,0,0,0,,
L0005244,20240323,CMP0012,Ottawa,52,Invested,1,1,1,INV000622,20240326
L0005245,20240702,CMP0017,Toronto,75,Account Opened,1,1,1,,
L0005246,20240214,CMP0011,Brampton,13,New,0,0,0,,
L0005247,20240621,CMP0003,London,79,Invested,1,1,1,INV000623,20240622
L0005248,20241013,CMP0018,Vaughan,30,New,0,0,0,,
L0005249,20241026,CMP0011,Mississauga,70,Account Opened,1,1,1,,
L0005250,20240911,CMP0006,Vaughan,83,Invested,1,1,1,INV000624,20241019
L0005251,20240929,CMP0014,Windsor,79,Qualified,1,0,0,,
L0005252,20240125,CMP0007,Hamilton,70,Qualified,1,0,0,,
L0005253,20240504,CMP0007,London,72,Account Opened,1,1,1,,
L0005254,20240827,CMP0016,Ottawa,26,New,0,0,0,,
L0005255,20241020,CMP0016,Toronto,22,New,0,0,0,,
L0005256,20240801,CMP0010,Kitchener,44,New,0,0,0,,
L0005257,20241108,CMP0007,Kitchener,64,Account Opened,1,1,1,,
L0005258,20240409,CMP0016,Mississauga,65,Invested,1,1,1,INV000625,20240508
L0005259,20240226,CMP0004,Toronto,79,Invested,1,1,1,INV000626,20240409
L0005260,20240201,CMP0014,Toronto,37,New,0,0,0,,
L0005261,20240801,CMP0011,Ottawa,87,Lost,1,1,0,,
L0005262,20240831,CMP0016,Kitchener,50,Qualified,1,0,0,,
L0005263,20240414,CMP0008,Toronto,32,Lost,0,0,0,,
L0005264,20241013,CMP0015,Hamilton,76,Lost,1,1,1,,
L0005265,20240927,CMP0001,Markham,21,New,0,0,0,,
L0005266,20240511,CMP0014,Brampton,46,New,0,0,0,,
L0005267,20240328,CMP0002,Hamilton,80,Account Opened,1,1,1,,
L0005268,20240928,CMP0012,Ottawa,79,Account Opened,1,1,1,,
L0005269,20240902,CMP0004,Toronto,33,Lost,0,0,0,,
L0005270,20240303,CMP0018,Ottawa,24,Lost,0,0,0,,
L0005271,20240403,CMP0014,Toronto,12,New,0,0,0,,
L0005272,20240626,CMP0002,London,18,New,0,0,0,,
L0005273,20240706,CMP0017,Mississauga,84,Lost,1,0,0,,
L0005274,20240301,CMP0005,Markham,80,Account Opened,1,1,1,,
L0005275,20241213,CMP0010,Hamilton,55,Invested,1,1,1,INV000627,20241226
L0005276,20240522,CMP0002,Kitchener,61,KYC Done,1,1,0,,
L0005277,20240519,CMP0002,London,39,New,0,0,0,,
L0005278,20240123,CMP0005,London,27,New,0,0,0,,
L0005279,20241116,CMP0010,Mississauga,11,New,0,0,0,,
L0005280,20240327,CMP0010,Ottawa,70,Qualified,1,0,0,,
L0005281,20241227,CMP0016,London,13,New,0,0,0,,
L0005282,20240630,CMP0003,London,19,New,0,0,0,,
L0005283,20241116,CMP0014,London,81,Qualified,1,0,0,,
L0005284,20240306,CMP0001,Toronto,62,Lost,1,1,1,,
L0005285,20240301,CMP0006,Toronto,54,New,0,0,0,,
L0005286,20241020,CMP0004,Toronto,29,New,0,0,0,,
L0005287,20241026,CMP0003,Toronto,23,Lost,0,0,0,,
L0005288,20240717,CMP0011,Markham,51,Lost,0,0,0,,
L0005289,20240112,CMP0017,Ottawa,42,New,0,0,0,,
L0005290,20241211,CMP0013,Ottawa,58,Lost,1,1,0,,
L0005291,20240523,CMP0016,Toronto,24,New,0,0,0,,
L0005292,20241208,CMP0011,Markham,30,New,0,0,0,,
L0005293,20241114,CMP0001,Toronto,20,Lost,0,0,0,,
L0005294,20241107,CMP0007,Mississauga,48,New,0,0,0,,
L0005295,20240909,CMP0015,Markham,34,Lost,0,0,0,,
L0005296,20240903,CMP0001,London,30,Lost,0,0,0,,
L0005297,20240713,CMP0002,Toronto,59,Invested,1,1,1,INV000628,20240729
L0005298,20240110,CMP0016,Toronto,54,New,0,0,0,,
L0005299,20240521,CMP0002,Brampton,28,New,0,0,0,,
L0005300,20240924,CMP0018,Hamilton,72,Account Opened,1,1,1,,
L0005301,20241024,CMP0014,Mississauga,40,New,0,0,0,,
L0005302,20240723,CMP0012,Hamilton,40,New,0,0,0,,
L0005303,20240916,CMP0010,Brampton,53,Lost,1,1,1,,
L0005304,20240108,CMP0002,Hamilton,22,New,0,0,0,,
L0005305,20240620,CMP0008,London,47,New,0,0,0,,
L0005306,20240704,CMP0015,Vaughan,62,Lost,1,0,0,,
L0005307,20241122,CMP0017,Toronto,21,New,0,0,0,,
L0005308,20240423,CMP0009,Toronto,60,KYC Done,1,1,0,,
L0005309,20240325,CMP0016,Toronto,13,New,0,0,0,,
L0005310,20240508,CMP0014,Toronto,64,KYC Done,1,1,0,,
L0005311,20240303,CMP0002,Mississauga,13,New,0,0,0,,
L0005312,20240723,CMP0012,Toronto,25,New,0,0,0,,
L0005313,20240823,CMP0012,Markham,41,New,0,0,0,,
L0005314,20241020,CMP0010,Vaughan,65,Invested,1,1,1,INV000629,20241026
L0005315,20241221,CMP0014,London,74,KYC Done,1,1,0,,
L0005316,20240127,CMP0017,Brampton,52,New,0,0,0,,
L0005317,20240331,CMP0010,London,21,Lost,0,0,0,,
L0005318,20240420,CMP0006,Ottawa,44,Lost,0,0,0,,
L0005319,20240401,CMP0018,Hamilton,80,Account Opened,1,1,1,,
L0005320,20241029,CMP0018,Toronto,18,New,0,0,0,,
L0005321,20240221,CMP0013,Vaughan,74,Invested,1,1,1,INV000630,20240316
L0005322,20240111,CMP0012,Brampton,44,New,0,0,0,,
L0005323,20241110,CMP0002,Mississauga,10,New,0,0,0,,
L0005324,20241217,CMP0008,Brampton,72,Lost,1,0,0,,
L0005325,20240323,CMP0004,Mississauga,12,New,0,0,0,,
L0005326,20240501,CMP0010,Windsor,43,New,0,0,0,,
L0005327,20240703,CMP0015,Hamilton,27,New,0,0,0,,
L0005328,20240711,CMP0005,Vaughan,62,KYC Done,1,1,0,,
L0005329,20241228,CMP0018,Kitchener,15,New,0,0,0,,
L0005330,20240527,CMP0003,Hamilton,18,Lost,0,0,0,,
L0005331,20240105,CMP0002,Markham,57,KYC Done,1,1,0,,
L0005332,20240603,CMP0018,Kitchener,99,Account Opened,1,1,1,,
L0005333,20240722,CMP0002,Toronto,13,New,0,0,0,,
L0005334,20240708,CMP0014,Mississauga,51,Invested,1,1,1,INV000631,20240818
L0005335,20240706,CMP0014,Brampton,82,Account Opened,1,1,1,,
L0005336,20241203,CMP0006,Hamilton,36,New,0,0,0,,
L0005337,20241022,CMP0002,Markham,54,Account Opened,1,1,1,,
L0005338,20240402,CMP0006,Brampton,85,Account Opened,1,1,1,,
L0005339,20240510,CMP0002,Vaughan,75,KYC Done,1,1,0,,
L0005340,20240901,CMP0013,Hamilton,36,New,0,0,0,,
L0005341,20240530,CMP0016,Brampton,77,Account Opened,1,1,1,,
L0005342,20240605,CMP0018,London,70,Qualified,1,0,0,,
L0005343,20240302,CMP0015,Vaughan,55,Lost,1,1,1,,
L0005344,20240403,CMP0014,Mississauga,49,Lost,0,0,0,,
L0005345,20240928,CMP0016,Brampton,93,Lost,1,0,0,,
L0005346,20241104,CMP0014,London,88,Invested,1,1,1,INV000632,20241113
L0005347,20241014,CMP0012,Brampton,99,Qualified,1,0,0,,
L0005348,20240422,CMP0018,Toronto,70,KYC Done,1,1,0,,
L0005349,20240220,CMP0006,Vaughan,42,Lost,0,0,0,,
L0005350,20240228,CMP0008,Toronto,19,Lost,0,0,0,,
L0005351,20240524,CMP0017,Mississauga,21,New,0,0,0,,
L0005352,20240708,CMP0006,Vaughan,95,Account Opened,1,1,1,,
L0005353,20241122,CMP0006,Hamilton,42,New,0,0,0,,
L0005354,20241124,CMP0003,Brampton,19,Lost,0,0,0,,
L0005355,20240101,CMP0005,Brampton,30,Lost,0,0,0,,
L0005356,20240915,CMP0011,Toronto,11,New,0,0,0,,
L0005357,20240419,CMP0016,Toronto,57,KYC Done,1,1,0,,
L0005358,20240313,CMP0003,Kitchener,63,Qualified,1,0,0,,
L0005359,20240722,CMP0013,Toronto,44,New,0,0,0,,
L0005360,20240113,CMP0014,Toronto,76,Invested,1,1,1,INV000633,20240201
L0005361,20240502,CMP0017,London,53,KYC Done,1,1,0,,
L0005362,20240721,CMP0014,Vaughan,96,Account Opened,1,1,1,,
L0005363,20240409,CMP0003,London,78,Account Opened,1,1,1,,
L0005364,20240805,CMP0009,Mississauga,16,New,0,0,0,,
L0005365,20240617,CMP0018,Mississauga,34,New,0,0,0,,
L0005366,20241019,CMP0017,Windsor,77,KYC Done,1,1,0,,
L0005367,20240307,CMP0012,London,58,Invested,1,1,1,INV000634,20240410
L0005368,20240121,CMP0018,Markham,77,Invested,1,1,1,INV000635,20240123
L0005369,20240712,CMP0013,Ottawa,40,New,0,0,0,,
L0005370,20240404,CMP0002,Markham,13,New,0,0,0,,
L0005371,20240915,CMP0017,Windsor,80,Qualified,1,0,0,,
L0005372,20240204,CMP0004,Brampton,80,Qualified,1,0,0,,
L0005373,20240729,CMP0007,Mississauga,67,Account Opened,1,1,1,,
L0005374,20241228,CMP0005,Toronto,46,Account Opened,1,1,1,,
L0005375,20240204,CMP0013,London,10,New,0,0,0,,
L0005376,20240420,CMP0001,Mississauga,75,Invested,1,1,1,INV000636,20240529
L0005377,20241105,CMP0012,Mississauga,69,KYC Done,1,1,0,,
L0005378,20240714,CMP0016,Hamilton,70,Account Opened,1,1,1,,
L0005379,20240305,CMP0015,London,25,New,0,0,0,,
L0005380,20240319,CMP0006,Brampton,75,Invested,1,1,1,INV000637,20240322
L0005381,20241006,CMP0017,Kitchener,75,Account Opened,1,1,1,,
L0005382,20241111,CMP0007,Toronto,87,Qualified,1,0,0,,
L0005383,20240511,CMP0013,Ottawa,61,Account Opened,1,1,1,,
L0005384,20240622,CMP0010,Hamilton,75,Lost,1,1,1,,
L0005385,20241013,CMP0002,Hamilton,46,New,0,0,0,,
L0005386,20240305,CMP0001,Hamilton,72,Qualified,1,0,0,,
L0005387,20240316,CMP0004,Hamilton,72,Invested,1,1,1,INV000638,20240415
L0005388,20241010,CMP0017,Markham,80,Invested,1,1,1,INV000639,20241105
L0005389,20240309,CMP0018,Markham,87,KYC Done,1,1,0,,
L0005390,20241009,CMP0008,Windsor,10,New,0,0,0,,
L0005391,20240630,CMP0018,Kitchener,80,Qualified,1,0,0,,
L0005392,20241228,CMP0001,Ottawa,81,Invested,1,1,1,INV000640,20241231
L0005393,20240113,CMP0018,London,59,Account Opened,1,1,1,,
L0005394,20241212,CMP0005,Brampton,56,Lost,1,1,1,,
L0005395,20240323,CMP0001,Hamilton,75,Account Opened,1,1,1,,
